year_film,year_ceremony,ceremony,category,name,film,winner
1934,1935,7,SOUND RECORDING,"Fox Studio Sound Department, E. H. Hansen, Sound Director",The White Parade,FALSE
1934,1935,7,WRITING (Adaptation),Robert Riskin,It Happened One Night,TRUE
1934,1935,7,WRITING (Adaptation),"Frances Goodrich, Albert Hackett",The Thin Man,FALSE
1934,1935,7,WRITING (Adaptation),Ben Hecht,Viva Villa!,FALSE
1934,1935,7,WRITING (Original Story),Mauri Grashin,Hide-Out,FALSE
1934,1935,7,WRITING (Original Story),Arthur Caesar,Manhattan Melodrama,TRUE
1934,1935,7,WRITING (Original Story),Norman Krasna,The Richest Girl in the World,FALSE
1934,1935,7,SPECIAL AWARD, Shirley Temple,,TRUE
1935,1936,8,ACTOR,Clark Gable,Mutiny on the Bounty,FALSE
1935,1936,8,ACTOR,Charles Laughton,Mutiny on the Bounty,FALSE
1935,1936,8,ACTOR,Victor McLaglen,The Informer,TRUE
1935,1936,8,ACTOR,Paul Muni,Black Fury,FALSE
1935,1936,8,ACTOR,Franchot Tone,Mutiny on the Bounty,FALSE
1935,1936,8,ACTRESS,Elisabeth Bergner,Escape Me Never,FALSE
1935,1936,8,ACTRESS,Claudette Colbert,Private Worlds,FALSE
1935,1936,8,ACTRESS,Bette Davis,Dangerous,TRUE
1935,1936,8,ACTRESS,Katharine Hepburn,Alice Adams,FALSE
1935,1936,8,ACTRESS,Miriam Hopkins,Becky Sharp,FALSE
1935,1936,8,ACTRESS,Merle Oberon,The Dark Angel,FALSE
1935,1936,8,ART DIRECTION,Richard Day,The Dark Angel,TRUE
1935,1936,8,ART DIRECTION,"Hans Dreier, Roland Anderson",The Lives of a Bengal Lancer,FALSE
1935,1936,8,ART DIRECTION,"Van Nest Polglase, Carroll Clark",Top Hat,FALSE
1935,1936,8,ASSISTANT DIRECTOR,Joseph Newman,David Copperfield,FALSE
1935,1936,8,ASSISTANT DIRECTOR,Eric Stacey,Les Miserables,FALSE
1935,1936,8,ASSISTANT DIRECTOR,"Clem Beauchamp, Paul Wing",The Lives of a Bengal Lancer,TRUE
1935,1936,8,ASSISTANT DIRECTOR,Sherry Shourds,A Midsummer Night's Dream,FALSE
1935,1936,8,CINEMATOGRAPHY,Ray June,Barbary Coast,FALSE
1935,1936,8,CINEMATOGRAPHY,Victor Milner,The Crusades,FALSE
1935,1936,8,CINEMATOGRAPHY,Gregg Toland,Les Miserables,FALSE
1935,1936,8,CINEMATOGRAPHY,Hal Mohr,A Midsummer Night's Dream,TRUE
1935,1936,8,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1935,FALSE
1935,1936,8,DANCE DIRECTION,Bobby Connolly,Go into Your Dance;,FALSE
1935,1936,8,DANCE DIRECTION,Dave Gould,Broadway Melody of 1936;,TRUE
1935,1936,8,DANCE DIRECTION,Sammy Lee,King of Burlesque,FALSE
1935,1936,8,DANCE DIRECTION,Hermes Pan,Top Hat,FALSE
1935,1936,8,DANCE DIRECTION,LeRoy Prinz,Big Broadcast of 1936;,FALSE
1935,1936,8,DANCE DIRECTION,Benjamin Zemach,She,FALSE
1935,1936,8,DIRECTING,Michael Curtiz,Captain Blood,FALSE
1935,1936,8,DIRECTING,John Ford,The Informer,TRUE
1935,1936,8,DIRECTING,Henry Hathaway,The Lives of a Bengal Lancer,FALSE
1935,1936,8,DIRECTING,Frank Lloyd,Mutiny on the Bounty,FALSE
1935,1936,8,FILM EDITING,Robert J. Kern,David Copperfield,FALSE
1935,1936,8,FILM EDITING,George Hively,The Informer,FALSE
1935,1936,8,FILM EDITING,Barbara McLean,Les Miserables,FALSE
1935,1936,8,FILM EDITING,Ellsworth Hoagland,The Lives of a Bengal Lancer,FALSE
1935,1936,8,FILM EDITING,Ralph Dawson,A Midsummer Night's Dream,TRUE
1935,1936,8,FILM EDITING,Margaret Booth,Mutiny on the Bounty,FALSE
1935,1936,8,MUSIC (Scoring),"Warner Bros.-First National Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Captain Blood,FALSE
1935,1936,8,MUSIC (Scoring),"RKO Radio Studio Music Department, Max Steiner, head of department  (Score by Max Steiner)",The Informer,TRUE
1935,1936,8,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",Mutiny on the Bounty,FALSE
1935,1936,8,MUSIC (Scoring),"Paramount Studio Music Department, Irvin Talbot, head of department  (Score by Ernst Toch)",Peter Ibbetson,FALSE
1935,1936,8,MUSIC (Song),Music and Lyrics by Irving Berlin,Top Hat,FALSE
1935,1936,8,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields and Jimmy McHugh,Roberta,FALSE
1935,1936,8,MUSIC (Song),Music by Harry Warren; Lyrics by Al Dubin,Gold Diggers of 1935,TRUE
1935,1936,8,OUTSTANDING PRODUCTION,RKO Radio,Alice Adams,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Broadway Melody of 1936,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Cosmopolitan,Captain Blood,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,David Copperfield,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,RKO Radio,The Informer,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,20th Century,Les Miserables,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Paramount,The Lives of a Bengal Lancer,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Warner Bros.,A Midsummer Night's Dream,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Mutiny on the Bounty,TRUE
1935,1936,8,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Naughty Marietta,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,Paramount,Ruggles of Red Gap,FALSE
1935,1936,8,OUTSTANDING PRODUCTION,RKO Radio,Top Hat,FALSE
1935,1936,8,SHORT SUBJECT (Cartoon),Harman-Ising,The Calico Dragon,FALSE
1935,1936,8,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Three Orphan Kittens,TRUE
1935,1936,8,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",Who Killed Cock Robin?,FALSE
1935,1936,8,SHORT SUBJECT (Comedy),"Jack Chertok, Producer",How to Sleep,TRUE
1935,1936,8,SHORT SUBJECT (Comedy),"Jules White, Producer","Oh, My Nerves",FALSE
1935,1936,8,SHORT SUBJECT (Comedy),"Hal Roach, Producer",Tit for Tat,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),"Pete Smith, Producer",Audioscopiks,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),Universal,Camera Thrills,FALSE
1935,1936,8,SHORT SUBJECT (Novelty),Gaumont British and Skibo Productions,Wings over Mt. Everest,TRUE
1935,1936,8,SOUND RECORDING,"Universal Studio Sound Department, Gilbert Kurland, Sound Director",Bride of Frankenstein,FALSE
1935,1936,8,SOUND RECORDING,"Warner Bros.-First National Studio Sound Department, Nathan Levinson, Sound Director",Captain Blood,FALSE
1935,1936,8,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",The Dark Angel,FALSE
1935,1936,8,SOUND RECORDING,"RKO Radio Studio Sound Department, Carl Dreher, Sound Director",I Dream Too Much,FALSE
1935,1936,8,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",The Lives of a Bengal Lancer,FALSE
1935,1936,8,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Love Me Forever,FALSE
1935,1936,8,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",Naughty Marietta,TRUE
1935,1936,8,SOUND RECORDING,Republic Studio Sound Department,"$1,000 a Minute",FALSE
1935,1936,8,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",Thanks a Million,FALSE
1935,1936,8,WRITING (Original Story),Moss Hart,Broadway Melody of 1936,FALSE
1935,1936,8,WRITING (Original Story),Gregory Rogers,G-Men,FALSE
1935,1936,8,WRITING (Original Story),"Don Hartman, Stephen Avery",The Gay Deception,FALSE
1935,1936,8,WRITING (Original Story),"Ben Hecht, Charles MacArthur",The Scoundrel,TRUE
1935,1936,8,WRITING (Screenplay),Casey Robinson,Captain Blood,FALSE
1935,1936,8,WRITING (Screenplay),Dudley Nichols,The Informer,TRUE
1935,1936,8,WRITING (Screenplay),"Screenplay by Waldemar Young, John L. Balderston, Achmed Abdullah;  Adaptation by Grover Jones, William Slavens McNutt",The Lives of a Bengal Lancer,FALSE
1935,1936,8,WRITING (Screenplay),"Talbot Jennings, Jules Furthman, Carey Wilson",Mutiny on the Bounty,FALSE
1935,1936,8,SPECIAL AWARD, David Wark Griffith,,TRUE
1936,1937,9,ACTOR,Gary Cooper,Mr. Deeds Goes to Town,FALSE
1936,1937,9,ACTOR,Walter Huston,Dodsworth,FALSE
1936,1937,9,ACTOR,Paul Muni,The Story of Louis Pasteur,TRUE
1936,1937,9,ACTOR,William Powell,My Man Godfrey,FALSE
1936,1937,9,ACTOR,Spencer Tracy,San Francisco,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Mischa Auer,My Man Godfrey,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Walter Brennan,Come and Get It,TRUE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Stuart Erwin,Pigskin Parade,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Basil Rathbone,Romeo and Juliet,FALSE
1936,1937,9,ACTOR IN A SUPPORTING ROLE,Akim Tamiroff,The General Died at Dawn,FALSE
1936,1937,9,ACTRESS,Irene Dunne,Theodora Goes Wild,FALSE
1936,1937,9,ACTRESS,Gladys George,Valiant Is the Word for Carrie,FALSE
1936,1937,9,ACTRESS,Carole Lombard,My Man Godfrey,FALSE
1936,1937,9,ACTRESS,Luise Rainer,The Great Ziegfeld,TRUE
1936,1937,9,ACTRESS,Norma Shearer,Romeo and Juliet,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Beulah Bondi,The Gorgeous Hussy,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Alice Brady,My Man Godfrey,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Bonita Granville,These Three,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Maria Ouspenskaya,Dodsworth,FALSE
1936,1937,9,ACTRESS IN A SUPPORTING ROLE,Gale Sondergaard,Anthony Adverse,TRUE
1936,1937,9,ART DIRECTION,Anton Grot,Anthony Adverse,FALSE
1936,1937,9,ART DIRECTION,Richard Day,Dodsworth,TRUE
1936,1937,9,ART DIRECTION,"Cedric Gibbons, Eddie Imazu, Edwin B. Willis",The Great Ziegfeld,FALSE
1936,1937,9,ART DIRECTION,William S. Darling,Lloyds of London,FALSE
1936,1937,9,ART DIRECTION,"Albert S. D'Agostino, Jack Otterson",The Magnificent Brute,FALSE
1936,1937,9,ART DIRECTION,"Cedric Gibbons, Fredric Hope, Edwin B. Willis",Romeo and Juliet,FALSE
1936,1937,9,ART DIRECTION,Perry Ferguson,Winterset,FALSE
1936,1937,9,ASSISTANT DIRECTOR,William Cannon,Anthony Adverse,FALSE
1936,1937,9,ASSISTANT DIRECTOR,Jack Sullivan,The Charge of the Light Brigade,TRUE
1936,1937,9,ASSISTANT DIRECTOR,Eric G. Stacey,The Garden of Allah,FALSE
1936,1937,9,ASSISTANT DIRECTOR,Clem Beauchamp,The Last of the Mohicans,FALSE
1936,1937,9,ASSISTANT DIRECTOR,Joseph Newman,San Francisco,FALSE
1936,1937,9,CINEMATOGRAPHY,Gaetano Gaudio,Anthony Adverse,TRUE
1936,1937,9,CINEMATOGRAPHY,Victor Milner,The General Died at Dawn,FALSE
1936,1937,9,CINEMATOGRAPHY,George Folsey,The Gorgeous Hussy,FALSE
1936,1937,9,DANCE DIRECTION,Busby Berkeley,Gold Diggers of 1937,FALSE
1936,1937,9,DANCE DIRECTION,Bobby Connolly,Cain and Mabel,FALSE
1936,1937,9,DANCE DIRECTION,Seymour Felix,The Great Ziegfeld,TRUE
1936,1937,9,DANCE DIRECTION,Dave Gould,Born to Dance,FALSE
1936,1937,9,DANCE DIRECTION,Jack Haskell,One in a Million,FALSE
1936,1937,9,DANCE DIRECTION,Russell Lewis,Dancing Pirate,FALSE
1936,1937,9,DANCE DIRECTION,Hermes Pan,Swing Time,FALSE
1936,1937,9,DIRECTING,William Wyler,Dodsworth,FALSE
1936,1937,9,DIRECTING,Robert Z. Leonard,The Great Ziegfeld,FALSE
1936,1937,9,DIRECTING,Frank Capra,Mr. Deeds Goes to Town,TRUE
1936,1937,9,DIRECTING,Gregory La Cava,My Man Godfrey,FALSE
1936,1937,9,DIRECTING,W. S. Van Dyke,San Francisco,FALSE
1936,1937,9,FILM EDITING,Ralph Dawson,Anthony Adverse,TRUE
1936,1937,9,FILM EDITING,Edward Curtiss,Come and Get It,FALSE
1936,1937,9,FILM EDITING,William S. Gray,The Great Ziegfeld,FALSE
1936,1937,9,FILM EDITING,Barbara McLean,Lloyds of London,FALSE
1936,1937,9,FILM EDITING,Conrad A. Nervig,A Tale of Two Cities,FALSE
1936,1937,9,FILM EDITING,Otto Meyer,Theodora Goes Wild,FALSE
1936,1937,9,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Erich Wolfgang Korngold)",Anthony Adverse,TRUE
1936,1937,9,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",The Charge of the Light Brigade,FALSE
1936,1937,9,MUSIC (Scoring),"Selznick International Pictures Music Department, Max Steiner, head of department  (Score by Max Steiner)",The Garden of Allah,FALSE
1936,1937,9,MUSIC (Scoring),"Paramount Studio Music Department, Boris Morros, head of department  (Score by Werner Janssen)",The General Died at Dawn,FALSE
1936,1937,9,MUSIC (Scoring),"RKO Radio Studio Music Department, Nathaniel Shilkret, head of department  (Score by Nathaniel Shilkret)",Winterset,FALSE
1936,1937,9,MUSIC (Song),Music by Walter Donaldson; Lyrics by Harold Adamson,Suzy,FALSE
1936,1937,9,MUSIC (Song),Music and Lyrics by Cole Porter,Born to Dance,FALSE
1936,1937,9,MUSIC (Song),Music by Louis Alter; Lyrics by Sidney Mitchell,Trail of the Lonesome Pine,FALSE
1936,1937,9,MUSIC (Song),Music by Arthur Johnston; Lyrics by Johnny Burke,Pennies from Heaven,FALSE
1936,1937,9,MUSIC (Song),Music by Jerome Kern; Lyrics by Dorothy Fields,Swing Time,TRUE
1936,1937,9,MUSIC (Song),Music by Richard A. Whiting; Lyrics by Walter Bullock,"Sing, Baby, Sing",FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Warner Bros.,Anthony Adverse,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Samuel Goldwyn Productions,Dodsworth,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,The Great Ziegfeld,TRUE
1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Libeled Lady,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Columbia,Mr. Deeds Goes to Town,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,Romeo and Juliet,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,San Francisco,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Cosmopolitan,The Story of Louis Pasteur,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Metro-Goldwyn-Mayer,A Tale of Two Cities,FALSE
1936,1937,9,OUTSTANDING PRODUCTION,Universal,Three Smart Girls,FALSE
1936,1937,9,SHORT SUBJECT (Cartoon),"Walt Disney, Producer",The Country Cousin,TRUE
1936,1937,9,SHORT SUBJECT (Cartoon),Harman-Ising,Old Mill Pond,FALSE
1936,1937,9,SHORT SUBJECT (Cartoon),Paramount,Sinbad the Sailor,FALSE
1936,1937,9,SHORT SUBJECT (Color),Warner Bros.,Give Me Liberty,TRUE
1936,1937,9,SHORT SUBJECT (Color),"Lewis Lewyn, Producer",La Fiesta de Santa Barbara,FALSE
1936,1937,9,SHORT SUBJECT (Color),Paramount,Popular Science J-6-2,FALSE
1936,1937,9,SHORT SUBJECT (One-reel),"Hal Roach, Producer",Bored of Education,TRUE
1936,1937,9,SHORT SUBJECT (One-reel),Paramount,Moscow Moods,FALSE
1936,1937,9,SHORT SUBJECT (One-reel),"Pete Smith, Producer","Wanted, a Master",FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),Warner Bros.,Double or Nothing,FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),RKO Radio,Dummy Ache,FALSE
1936,1937,9,SHORT SUBJECT (Two-reel),Metro-Goldwyn-Mayer,The Public Pays,TRUE
1936,1937,9,SOUND RECORDING,"20th Century-Fox Studio Sound Department, E. H. Hansen, Sound Director",Banjo on My Knee,FALSE
1936,1937,9,SOUND RECORDING,"Warner Bros. Studio Sound Department, Nathan Levinson, Sound Director",The Charge of the Light Brigade,FALSE
1936,1937,9,SOUND RECORDING,"United Artists Studio Sound Department, Thomas T. Moulton, Sound Director",Dodsworth,FALSE
1936,1937,9,SOUND RECORDING,"Hal Roach Studio Sound Department, Elmer A. Raguse, Sound Director",General Spanky,FALSE
1936,1937,9,SOUND RECORDING,"Columbia Studio Sound Department, John Livadary, Sound Director",Mr. Deeds Goes to Town,FALSE
1936,1937,9,SOUND RECORDING,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director",San Francisco,TRUE
1936,1937,9,SOUND RECORDING,"Paramount Studio Sound Department, Franklin B. Hansen, Sound Director",The Texas Rangers,FALSE
1936,1937,9,SOUND RECORDING,"RKO Radio Studio Sound Department, J. O. Aalberg, Sound Director",That Girl from Paris,FALSE
1936,1937,9,SOUND RECORDING,"Universal Studio Sound Department, Homer G. Tasker, Sound Director",Three Smart Girls,FALSE
1936,1937,9,WRITING (Original Story),Norman Krasna,Fury,FALSE
1936,1937,9,WRITING (Original Story),William Anthony McGuire,The Great Ziegfeld,FALSE
1936,1937,9,WRITING (Original Story),Robert Hopkins,San Francisco,FALSE
1936,1937,9,WRITING (Original Story),"Pierre Collings, Sheridan Gibney",The Story of Louis Pasteur,TRUE
1936,1937,9,WRITING (Original Story),Adele Comandini,Three Smart Girls,FALSE
1936,1937,9,WRITING (Screenplay),"Frances Goodrich, Albert Hackett",After the Thin Man,FALSE
1936,1937,9,WRITING (Screenplay),Sidney Howard,Dodsworth,FALSE
1936,1937,9,WRITING (Screenplay),Robert Riskin,Mr. Deeds Goes to Town,FALSE
1936,1937,9,WRITING (Screenplay),"Eric Hatch, Morris Ryskind",My Man Godfrey,FALSE
1936,1937,9,WRITING (Screenplay),"Pierre Collings, Sheridan Gibney",The Story of Louis Pasteur,TRUE
1936,1937,9,SPECIAL AWARD, The March of Time for its significance to motion pictures and for having revolutionized one of the most important branches of the industry - the newsreel.,,TRUE
1936,1937,9,SPECIAL AWARD, W. Howard Greene and Harold Rosson for the color cinematography of the Selznick International Production,,TRUE
1937,1938,10,ACTOR,Charles Boyer,Conquest,FALSE
1937,1938,10,ACTOR,Fredric March,A Star Is Born,FALSE
1937,1938,10,ACTOR,Robert Montgomery,Night Must Fall,FALSE
1937,1938,10,ACTOR,Paul Muni,The Life of Emile Zola,FALSE
1937,1938,10,ACTOR,Spencer Tracy,Captains Courageous,TRUE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Ralph Bellamy,The Awful Truth,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Thomas Mitchell,The Hurricane,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Joseph Schildkraut,The Life of Emile Zola,TRUE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,H. B. Warner,Lost Horizon,FALSE
1937,1938,10,ACTOR IN A SUPPORTING ROLE,Roland Young,Topper,FALSE
1937,1938,10,ACTRESS,Irene Dunne,The Awful Truth,FALSE
1937,1938,10,ACTRESS,Greta Garbo,Camille,FALSE
1937,1938,10,ACTRESS,Janet Gaynor,A Star Is Born,FALSE
1937,1938,10,ACTRESS,Luise Rainer,The Good Earth,TRUE
1937,1938,10,ACTRESS,Barbara Stanwyck,Stella Dallas,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Alice Brady,In Old Chicago,TRUE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Andrea Leeds,Stage Door,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Anne Shirley,Stella Dallas,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Claire Trevor,Dead End,FALSE
1937,1938,10,ACTRESS IN A SUPPORTING ROLE,Dame May Whitty,Night Must Fall,FALSE
1937,1938,10,ART DIRECTION,"Cedric Gibbons, William Horning",Conquest,FALSE
1937,1938,10,ART DIRECTION,Carroll Clark,A Damsel in Distress,FALSE
1937,1938,10,ART DIRECTION,Richard Day,Dead End,FALSE
1937,1938,10,ART DIRECTION,Wiard Ihnen,Every Day's a Holiday,FALSE
1937,1938,10,ART DIRECTION,Anton Grot,The Life of Emile Zola,FALSE
1937,1938,10,ART DIRECTION,Stephen Goosson,Lost Horizon,TRUE
1937,1938,10,ART DIRECTION,John Victor Mackay,Manhattan Merry-Go-Round,FALSE
1937,1938,10,ART DIRECTION,Lyle Wheeler,The Prisoner of Zenda,FALSE
1937,1938,10,ART DIRECTION,"Hans Dreier, Roland Anderson",Souls at Sea,FALSE
1937,1938,10,ART DIRECTION,Alexander Toluboff,Walter Wanger's Vogues of 1938,FALSE
1937,1938,10,ART DIRECTION,"William S. Darling, David Hall",Wee Willie Winkie,FALSE
1937,1938,10,ART DIRECTION,Jack Otterson,You're a Sweetheart,FALSE
1937,1938,10,ASSISTANT DIRECTOR,Robert Webb,In Old Chicago,TRUE
1937,1938,10,ASSISTANT DIRECTOR,Russ Saunders,The Life of Emile Zola,FALSE
1937,1938,10,ASSISTANT DIRECTOR,"C. C. Coleman, Jr.",Lost Horizon,FALSE
1937,1938,10,ASSISTANT DIRECTOR,Hal Walker,Souls at Sea,FALSE
1937,1938,10,ASSISTANT DIRECTOR,Eric Stacey,A Star Is Born,FALSE
1937,1938,10,CINEMATOGRAPHY,Gregg Toland,Dead End,FALSE
1937,1938,10,CINEMATOGRAPHY,Karl Freund,The Good Earth,TRUE
1937,1938,10,CINEMATOGRAPHY,Joseph Valentine,Wings over Honolulu,FALSE
1937,1938,10,DANCE DIRECTION,Busby Berkeley,Varsity Show,FALSE
1937,1938,10,DANCE DIRECTION,Bobby Connolly,"Ready, Willing and Able",FALSE
1937,1938,10,DANCE DIRECTION,Dave Gould,A Day at the Races,FALSE
1937,1938,10,DANCE DIRECTION,Sammy Lee,Ali Baba Goes to Town,FALSE
1937,1938,10,DANCE DIRECTION,Harry Losee,Thin Ice,FALSE
1937,1938,10,DANCE DIRECTION,Hermes Pan,A Damsel in Distress,TRUE
1937,1938,10,DANCE DIRECTION,LeRoy Prinz,Waikiki Wedding,FALSE
1937,1938,10,DIRECTING,Leo McCarey,The Awful Truth,TRUE
1937,1938,10,DIRECTING,Sidney Franklin,The Good Earth,FALSE
1937,1938,10,DIRECTING,William Dieterle,The Life of Emile Zola,FALSE
1937,1938,10,DIRECTING,Gregory La Cava,Stage Door,FALSE
1937,1938,10,DIRECTING,William Wellman,A Star Is Born,FALSE
1937,1938,10,FILM EDITING,Al Clark,The Awful Truth,FALSE
1937,1938,10,FILM EDITING,Elmo Veron,Captains Courageous,FALSE
1937,1938,10,FILM EDITING,Basil Wrangell,The Good Earth,FALSE
1937,1938,10,FILM EDITING,"Gene Havlick, Gene Milford",Lost Horizon,TRUE
1937,1938,10,FILM EDITING,Bernard W. Burton,One Hundred Men and a Girl,FALSE
1937,1938,10,MUSIC (Scoring),"Samuel Goldwyn Studio Music Department, Alfred Newman, head of department  (Score by Alfred Newman)",The Hurricane,FALSE
1937,1938,10,MUSIC (Scoring),"20th Century-Fox Studio Music Department, Louis Silvers, head of department  (no composer credit)",In Old Chicago,FALSE
1937,1938,10,MUSIC (Scoring),"Warner Bros. Studio Music Department, Leo Forbstein, head of department  (Score by Max Steiner)",The Life of Emile Zola,FALSE
1937,1938,10,MUSIC (Scoring),"Columbia Studio Music Department, Morris Stoloff, head of department  (Score by Dimitri Tiomkin)",Lost Horizon,FALSE
1937,1938,10,MUSIC (Scoring),"Principal Productions, Dr. Hugo Riesenfeld, musical director  (Score by Dr. Hugo Riesenfeld)",Make a Wish,FALSE
1937,1938,10,MUSIC (Scoring),"Metro-Goldwyn-Mayer Studio Music Department, Nat W. Finston, head of department  (Score by Herbert Stothart)",Maytime,FALSE
1937,1938,10,MUSIC (Scoring),"Universal Studio Music Department, Charles Previn, head of department  (no composer credit)",One Hundred Men and a Girl,TRUE
1937,1938,10,MUSIC (Scoring),"Republic Studio Music Department, Alberto Colombo, head of department  (Score by Alberto Colombo)",Portia on Trial,FALSE
1937,1938,10,MUSIC (Scoring),"Selznick International Pictures Music Department, Alfred Newman, musical director  (Score by Alfred Newman)",The Prisoner of Zenda,FALSE
1937,1938,10,MUSIC (Scoring),"RKO Radio Studio Music Department, Roy Webb, musical director  (Score by Roy Webb)",Quality Street,FALSE
1937,1938,10,MUSIC (Scoring),"Walt Disney Studio Music Department, Leigh Harline, head of department  (Score by Frank Churchill, Leigh Harline and Paul J. Smith)",Snow White and the Seven Dwarfs,FALSE
1937,1938,10,MUSIC (Scoring),"Grand National Studio Music Department, C. Bakaleinikoff, musical director  (Score by Victor Schertzinger)",Something to Sing About,FALSE
